TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
SMTO3;31,08;1,74;11,79;3,29;0,91;34,02;42,69;22,67;6,26;8,86;2,60;1,36;2,67;6,29;-1,28;2,01;27,88;7,70;14,89;0,28;0,72;0,34;14,03;17,25;34.494.145,03;9,45;2,64
SNSY3;27,09;;-1,46;-0,16;0,55;14,01;-12,35;-30,72;-3,63;-3,58;-1,78;;0,45;-1,27;-1,17;0,55;-10,75;-37,42;4,70;-3,48;4,52;1,22;0,60;;59.506,77;-172,53;-18,55
SNSY5;6,29;;-0,34;-0,04;0,13;14,01;-12,35;-30,72;-0,84;-3,58;-1,78;;0,10;-0,29;-0,27;0,55;-10,75;-37,42;4,70;-3,48;4,52;1,22;0,60;;374.657,97;-172,53;-18,55
SNSY6;13,33;;-0,72;-0,08;0,27;14,01;-12,35;-30,72;-1,79;-3,58;-1,78;;0,22;-0,62;-0,58;0,55;-10,75;-37,42;4,70;-3,48;4,52;1,22;0,60;;1.033,67;-172,53;-18,55
SOMA3;14,55;;-97,42;4,56;2,92;61,85;-5,53;-6,26;-110,33;-103,32;7,00;-0,29;6,10;6,71;-9,27;2,74;-4,68;-3,00;-6,80;0,64;0,36;0,48;;;19.654.599,31;3,19;-0,15
SOND3;241,80;0,35;27,81;7,93;5,96;29,07;28,28;33,50;32,94;14,21;-2,15;-0,52;9,32;14,42;-13,32;3,96;28,51;21,43;22,24;0,75;0,25;0,64;-16,58;-15,38;;30,50;8,70
SOND5;55,00;1,67;6,33;1,80;1,36;29,07;28,28;33,50;7,49;14,21;-2,15;-0,52;2,12;3,28;-3,03;3,96;28,51;21,43;22,24;0,75;0,25;0,64;-16,58;-15,38;8.656,67;30,50;8,70
SOND6;49,00;1,88;5,64;1,61;1,21;29,07;28,28;33,50;6,68;14,21;-2,15;-0,52;1,89;2,92;-2,70;3,96;28,51;21,43;22,24;0,75;0,25;0,64;-16,58;-15,38;5.767,00;30,50;8,70
SPRI3;21,72;;-3,32;2,45;2,36;;;;-3,00;-2,46;0,17;-0,14;;4,61;-4,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;15.718,85;8,86;-6,54
SPRI5;8,52;;-1,30;0,96;0,93;;;;-1,18;-2,46;0,17;-0,14;;1,81;-1,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;3.405,00;8,86;-6,54
SPRI6;11,00;;-1,68;1,24;1,20;;;;-1,52;-2,46;0,17;-0,14;;2,34;-2,49;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;13.263,91;8,86;-6,54
SPRT3B;76,40;;-2.717,50;-2.795,73;34.713,49;;;;-2.958,01;-2.958,01;0,00;;;-2.588,38;-34.899,85;0,00;-102,88;-1.277,40;94,51;-12,42;13,42;0,00;;;;-0,03;-0,03
SQIA3;21,68;;741,75;3,53;2,50;33,93;0,72;1,04;1.072,58;890,86;-181,72;-0,60;7,68;5,06;-6,32;5,49;0,48;0,34;0,22;0,71;0,29;0,33;19,79;;13.471.336,38;6,15;0,03
STBP3;6,00;0,29;-292,58;2,48;1,22;22,65;5,92;-1,97;97,28;84,97;-12,31;-0,31;5,75;5,28;-1,75;4,39;-0,85;-0,42;1,88;0,49;0,51;0,21;-0,62;-30,01;36.360.775,34;2,42;-0,02
STKF3;0,00;;0,00;0,00;0,00;48,18;27,19;12,90;0,00;3,26;3,26;0,30;0,00;0,00;0,00;1,13;4,38;2,50;5,52;0,57;0,43;0,19;15,38;;;4,94;0,22
STTR3;0,00;;0,00;0,00;0,00;30,88;10,84;10,83;0,00;-0,50;-0,50;-0,10;0,00;0,00;0,00;2,98;19,44;11,32;13,57;0,58;0,42;1,04;9,75;31,06;;2,10;0,41
SULA11;41,87;4,78;6,10;1,95;0,60;15,27;6,74;13,30;12,02;0,98;-11,05;-1,79;0,81;1,53;-1,95;2,29;31,98;9,79;8,84;0,31;0,69;0,74;9,98;16,00;112.336.646,93;21,48;6,87
SULA3;16,30;4,09;7,12;2,28;0,70;15,27;6,74;13,30;14,04;0,98;-11,05;-1,79;0,95;1,78;-2,28;2,29;31,98;9,79;8,84;0,31;0,69;0,74;9,98;16,00;232.905,41;7,16;2,29
SULA4;12,70;5,25;5,55;1,77;0,54;15,27;6,74;13,30;10,94;0,98;-11,05;-1,79;0,74;1,39;-1,78;2,29;31,98;9,79;8,84;0,31;0,69;0,74;9,98;16,00;303.952,14;7,16;2,29
SUZB3;61,15;;-5,38;62,37;0,79;32,56;22,36;-52,45;12,62;23,07;10,45;51,63;2,82;13,64;-0,96;1,49;-1.159,11;-14,67;-2,57;0,01;0,99;0,28;29,06;;503.758.131,97;0,98;-11,36
TAEE11;33,73;9,52;7,21;2,01;0,84;65,65;81,06;57,25;5,09;7,21;2,12;0,84;4,13;4,78;-1,11;3,63;27,94;11,62;15,88;0,42;0,58;0,20;3,71;2,07;79.871.887,59;16,74;4,68
TAEE3;11,23;9,53;7,20;2,01;0,84;65,65;81,06;57,25;5,09;7,21;2,12;0,84;4,12;4,77;-1,10;3,63;27,94;11,62;15,88;0,42;0,58;0,20;3,71;2,07;1.025.893,41;5,58;1,56
TAEE4;11,20;9,56;7,18;2,01;0,83;65,65;81,06;57,25;5,07;7,21;2,12;0,84;4,11;4,76;-1,10;3,63;27,94;11,62;15,88;0,42;0,58;0,20;3,71;2,07;2.036.299,72;5,58;1,56
TASA3;17,15;;243,63;-5,96;1,18;40,10;19,80;0,42;5,19;8,04;2,82;;1,03;5,52;-3,60;1,47;-2,45;0,48;45,92;-0,20;1,20;1,15;11,06;;5.959.122,48;-2,88;0,07
TASA4;17,34;;246,33;-6,03;1,19;40,10;19,80;0,42;5,25;8,04;2,82;;1,04;5,58;-3,63;1,47;-2,45;0,48;45,92;-0,20;1,20;1,15;11,06;;101.147.591,55;-2,88;0,07
TCNO3;2,32;;30,47;41,51;0,07;;;;-18,16;-53,62;-39,55;90,44;;-0,16;-0,08;0,29;136,22;0,22;-2,50;0,00;1,00;0,00;;;214.397,76;0,06;0,08
TCNO4;1,51;;19,83;27,02;0,04;;;;-11,82;-53,62;-39,55;90,44;;-0,10;-0,05;0,29;136,22;0,22;-2,50;0,00;1,00;0,00;;;191.105,34;0,06;0,08
TCSA3;9,24;;-3,51;0,84;0,40;-4,40;-64,13;-72,15;-3,95;-5,08;-1,13;0,24;2,53;2,60;-0,62;1,79;-24,03;-11,47;-14,28;0,48;0,52;0,16;-25,67;;8.490.806,52;10,95;-2,63
TECN3;1,28;;-0,96;0,32;0,16;44,44;-40,26;-45,23;-1,08;-2,00;-0,92;0,27;0,43;0,46;-0,35;2,67;-33,38;-16,44;-20,67;0,49;0,51;0,36;-5,22;;1.567.720,24;3,99;-1,33
TEKA3;37,00;;-0,16;-0,01;0,02;18,65;-11,29;-89,43;-1,28;-34,74;-33,86;;0,14;-0,01;-0,02;0,03;-6,96;-11,78;1,66;-1,69;2,69;0,13;4,39;;138.122,96;-3.293,09;-229,15
TEKA4;19,90;;-0,09;-0,01;0,01;18,65;-11,29;-89,43;-0,69;-34,74;-33,86;;0,08;0,00;-0,01;0,03;-6,96;-11,78;1,66;-1,69;2,69;0,13;4,39;;294.376,52;-3.293,09;-229,15
TELB3;80,00;;190,94;3,41;1,28;-70,12;25,80;11,00;81,42;58,31;-9,12;-0,38;21,01;5,33;-1,82;5,30;1,79;0,67;3,57;0,38;0,62;0,06;6,86;;173.904,96;23,45;0,42
TELB4;29,30;;69,93;1,25;0,47;-70,12;25,80;11,00;29,82;58,31;-9,12;-0,38;7,69;1,95;-0,67;5,30;1,79;0,67;3,57;0,38;0,62;0,06;6,86;;494.656,52;23,45;0,42
TEND3;30,68;1,61;15,65;2,16;0,78;31,50;11,97;9,56;12,50;11,52;-0,98;-0,17;1,50;1,59;-3,03;2,93;13,83;4,98;8,24;0,36;0,64;0,52;27,88;;39.966.301,59;14,17;1,96
TESA3;28,15;;-7,08;0,84;0,22;27,84;18,66;-7,27;2,76;7,65;4,89;1,48;0,51;-7,63;-0,33;0,92;-11,82;-3,11;11,02;0,26;0,74;0,43;4,07;;1.596.663,76;33,64;-3,98
TFCO4;12,68;;452,41;441,53;38,88;55,16;15,97;12,18;345,04;343,70;-1,34;-1,72;55,09;725,96;-136,62;1,08;97,59;8,59;37,43;0,09;0,91;0,71;;;1.976.201,14;0,03;0,03
TGMA3;27,31;1,25;20,41;2,91;1,75;20,49;11,28;8,20;14,83;14,94;0,12;0,02;1,67;6,01;-3,47;2,42;14,24;8,56;11,17;0,60;0,40;1,04;-1,32;;15.792.437,97;9,39;1,34
TIET11;17,68;5,96;20,10;5,12;0,85;39,32;43,31;17,49;8,12;11,34;3,22;2,03;3,52;-34,47;-1,19;0,92;25,48;4,21;12,87;0,17;0,83;0,24;-8,55;7,42;24.894.232,72;3,45;0,88
TIET3;3,57;5,90;20,30;5,17;0,85;39,32;43,31;17,49;8,20;11,34;3,22;2,03;3,55;-34,81;-1,20;0,92;25,48;4,21;12,87;0,17;0,83;0,24;-8,55;7,42;920.558,83;0,69;0,18
TIET4;3,53;5,97;20,07;5,11;0,84;39,32;43,31;17,49;8,10;11,34;3,22;2,03;3,51;-34,42;-1,19;0,92;25,48;4,21;12,87;0,17;0,83;0,24;-8,55;7,42;1.978.913,48;0,69;0,18
TIMS3;14,04;3,19;19,64;1,46;0,85;56,08;17,92;10,07;11,04;13,05;2,01;0,27;1,98;11,60;-1,13;1,44;7,44;4,35;8,27;0,58;0,42;0,43;-2,28;18,52;80.430.159,41;9,60;0,71
TKNO3;0,00;;0,00;0,00;0,00;25,95;11,38;5,03;0,00;0,94;-1,95;-0,20;0,00;0,00;0,00;3,78;4,54;3,66;6,82;0,81;0,19;0,73;1,69;16,13;;63,79;2,90
TKNO4;41,10;4,66;14,20;0,64;0,52;25,95;11,38;5,03;6,27;0,94;-1,95;-0,20;0,71;1,25;-1,20;3,78;4,54;3,66;6,82;0,81;0,19;0,73;1,69;16,13;37.281,36;63,79;2,90
TOTS3;28,05;0,76;64,27;6,32;3,30;69,38;13,86;10,15;47,05;44,64;-2,41;-0,32;6,52;21,08;-6,98;1,42;9,83;5,13;9,40;0,52;0,48;0,51;5,18;-4,33;150.763.810,24;4,44;0,44
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05
TPIS3;2,05;;-19,88;0,56;0,10;14,52;0,94;-1,83;38,81;231,65;192,84;2,76;0,36;-0,47;-0,11;0,23;-2,80;-0,51;-2,35;0,18;0,81;0,28;-10,51;;7.999.138,21;3,69;-0,10
TRIS3;11,45;1,87;13,49;1,86;1,10;35,71;21,92;18,83;11,59;11,94;0,35;0,06;2,54;2,25;-3,52;3,48;13,82;8,17;10,70;0,59;0,38;0,43;16,63;31,43;17.190.598,14;6,14;0,85
TRPL3;29,75;5,85;8,59;1,47;0,89;74,35;74,74;53,39;6,14;6,56;0,62;0,15;4,59;6,46;-1,11;3,17;17,11;10,30;14,62;0,60;0,38;0,19;24,55;36,20;131.200,83;20,23;3,46
TRPL4;28,13;6,18;8,13;1,39;0,84;74,35;74,74;53,39;5,81;6,56;0,62;0,15;4,34;6,11;-1,05;3,17;17,11;10,30;14,62;0,60;0,38;0,19;24,55;36,20;36.121.667,97;20,23;3,46
TUPY3;22,93;;-36,84;1,30;0,52;15,56;4,53;-2,18;17,67;23,54;5,87;0,43;0,80;1,78;-1,15;2,11;-3,54;-1,40;3,64;0,40;0,60;0,64;10,64;25,61;27.218.507,07;17,60;-0,62
TXRX3;60,00;;106,30;-0,84;1,34;26,20;-0,73;3,14;-455,54;-602,05;-391,21;;3,34;-0,94;-2,10;0,20;-0,79;1,26;0,77;-1,60;2,60;0,40;3,62;;30.788,63;-71,54;0,56
TXRX4;11,02;;19,52;-0,15;0,25;26,20;-0,73;3,14;-83,67;-602,05;-391,21;;0,61;-0,17;-0,39;0,20;-0,79;1,26;0,77;-1,60;2,60;0,40;3,62;;225.098,41;-71,54;0,56
UCAS3;4,20;13,10;23,36;1,81;1,27;38,29;9,87;8,36;19,80;16,39;-3,41;-0,31;1,95;4,95;-2,60;2,01;7,74;5,44;5,96;0,70;0,30;0,65;-9,32;;435.915,31;2,32;0,18
UGPA3;22,68;1,06;125,92;2,68;0,69;7,02;1,50;0,25;20,65;30,46;9,81;1,27;0,31;2,89;-1,34;1,97;2,13;0,55;2,91;0,26;0,73;2,23;5,68;-20,28;123.807.104,59;8,45;0,18
UNIP3;54,91;2,02;25,69;3,40;1,20;29,04;13,49;5,75;10,95;10,45;-0,37;-0,12;1,48;9,58;-1,97;1,47;13,22;4,66;18,50;0,35;0,65;0,81;31,46;21,32;950.556,83;16,17;2,14
UNIP5;54,03;2,78;25,28;3,34;1,18;29,04;13,49;5,75;10,77;10,45;-0,37;-0,12;1,45;9,43;-1,94;1,47;13,22;4,66;18,50;0,35;0,65;0,81;31,46;21,32;113.621,73;16,17;2,14
UNIP6;53,95;2,26;25,24;3,34;1,18;29,04;13,49;5,75;10,76;10,45;-0,37;-0,12;1,45;9,41;-1,93;1,47;13,22;4,66;18,50;0,35;0,65;0,81;31,46;21,32;20.299.143,24;16,17;2,14
USIM3;15,94;0,25;-29,93;1,47;0,72;13,67;6,98;-4,61;19,75;21,75;2,50;0,19;1,38;2,98;-1,14;2,82;-4,90;-2,39;3,69;0,49;0,45;0,52;4,95;12,56;5.890.194,45;10,88;-0,53
USIM5;15,02;0,29;-28,21;1,38;0,68;13,67;6,98;-4,61;18,61;21,75;2,50;0,19;1,30;2,81;-1,08;2,82;-4,90;-2,39;3,69;0,49;0,45;0,52;4,95;12,56;314.052.749,07;10,88;-0,53
USIM6;13,01;0,33;-24,43;1,20;0,59;13,67;6,98;-4,61;16,12;21,75;2,50;0,19;1,13;2,43;-0,93;2,82;-4,90;-2,39;3,69;0,49;0,45;0,52;4,95;12,56;1.207,67;10,88;-0,53
VALE3;93,55;2,57;31,93;2,54;1,10;46,69;19,07;9,07;15,19;16,27;1,08;0,18;2,90;12,78;-1,40;1,64;7,95;3,43;10,56;0,43;0,58;0,38;12,46;;2.920.178.219,72;36,83;2,93
VIVA3;26,60;0,40;42,99;5,63;3,29;69,98;18,28;14,71;34,58;33,17;-1,40;-0,23;6,32;7,69;-10,20;2,71;13,10;7,65;12,33;0,58;0,42;0,52;;;23.286.446,79;4,72;0,62
VIVR3;1,26;;-0,75;-0,67;0,34;153,94;1.184,85;1.640,24;-1,04;-2,62;-1,59;;;-0,56;-0,63;0,43;-89,79;-45,65;-432,83;-0,51;1,51;-0,03;;;710.415,28;-1,88;-1,69
VIVT3;44,68;7,64;15,90;1,08;0,69;47,91;15,26;10,97;11,44;12,08;0,65;0,06;1,74;34,67;-0,87;1,11;6,80;4,35;6,33;0,64;0,36;0,40;4,81;0,26;135.313.537,21;41,31;2,81
VIVT4;45,34;5,61;16,13;1,10;0,70;47,91;15,26;10,97;11,60;12,08;0,65;0,06;1,77;35,18;-0,88;1,11;6,80;4,35;6,33;0,64;0,36;0,40;4,81;0,26;111.231.163,93;41,31;2,81
VLID3;9,41;;-4,60;0,57;0,22;18,31;-4,08;-7,48;-8,44;-19,22;-10,78;0,73;0,34;1,63;-0,41;1,39;-12,45;-4,71;-3,69;0,38;0,61;0,63;9,15;-13,37;7.816.380,66;16,45;-2,05
VSPT3;0,00;;0,00;0,00;0,00;7,37;-2,31;-9,83;0,00;4,65;4,65;-0,06;0,00;0,00;0,00;0,63;-5,26;-2,82;-2,58;0,54;0,46;0,29;10,01;;;34,93;-1,84
VSPT4;0,00;;0,00;0,00;0,00;7,37;-2,31;-9,83;0,00;4,65;4,65;-0,06;0,00;0,00;0,00;0,63;-5,26;-2,82;-2,58;0,54;0,46;0,29;10,01;;;34,93;-1,84
VULC3;8,00;;88,87;1,83;1,19;33,64;1,69;2,02;106,46;108,63;2,17;0,04;1,80;2,53;-3,50;3,51;2,06;1,34;1,08;0,65;0,35;0,66;5,57;;5.785.119,52;4,36;0,09
VVAR3;14,58;;-125,21;4,14;0,77;32,61;1,88;-0,69;45,85;57,68;11,84;1,07;0,86;9,98;-1,90;1,15;-3,30;-0,62;2,83;0,19;0,81;0,90;2,50;;680.263.068,38;3,53;-0,12
WEGE3;86,16;0,50;86,14;16,26;9,49;30,48;15,41;12,83;71,75;71,11;-0,65;-0,15;11,05;27,16;-24,22;2,35;18,87;11,02;16,49;0,58;0,40;0,86;11,23;11,15;455.212.622,31;5,30;1,00
WHRL3;7,52;16,13;18,54;5,34;1,66;18,64;8,66;6,83;14,62;12,98;-2,02;-0,74;1,27;11,58;-7,29;1,23;28,77;8,93;22,26;0,31;0,69;1,31;-4,33;20,00;159.408,55;1,41;0,41
WHRL4;8,13;16,41;20,05;5,77;1,79;18,64;8,66;6,83;15,81;12,98;-2,02;-0,74;1,37;12,52;-7,88;1,23;28,77;8,93;22,26;0,31;0,69;1,31;-4,33;20,00;368.363,90;1,41;0,41
WIZS3;7,88;8,49;5,91;3,58;1,54;76,51;49,53;28,44;3,39;2,75;-0,64;-0,68;1,68;61,07;-2,79;1,06;60,60;26,13;64,74;0,43;0,56;0,92;19,97;21,33;10.778.887,76;2,20;1,33
WLMM3;21,81;1,47;13,53;1,73;1,37;13,83;7,55;6,33;11,34;12,42;-1,51;-0,23;0,86;4,07;-2,52;3,85;12,81;10,15;12,07;0,79;0,21;1,60;4,61;32,46;29.594,32;12,59;1,61
WLMM4;30,90;1,14;19,17;2,45;1,95;13,83;7,55;6,33;16,07;12,42;-1,51;-0,23;1,21;5,76;-3,57;3,85;12,81;10,15;12,07;0,79;0,21;1,60;4,61;32,46;54.773,39;12,59;1,61
WSON33;45,10;6,55;34,28;1,34;0,56;48,00;19,92;5,42;9,32;15,22;5,90;0,85;1,86;8,01;-0,69;1,61;3,91;1,64;4,48;0,42;0,58;0,30;1,52;4,05;1.062.464,48;33,62;1,32
YDUQ3;34,14;1,49;40,76;3,18;1,12;56,59;15,46;6,94;18,29;23,33;5,04;0,88;2,83;6,91;-1,64;2,04;7,79;2,75;6,80;0,35;0,65;0,40;8,38;12,26;118.269.420,03;10,75;0,84
